集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2022,21,岐阜県,L,学術研究，専門・技術サービス業,～19歳,18.75,7.92,232.92
2022,21,岐阜県,L,学術研究，専門・技術サービス業,20～24歳,20.79,42.44,291.92
2022,21,岐阜県,L,学術研究，専門・技術サービス業,25～29歳,23.55,73.79,356.39
2022,21,岐阜県,L,学術研究，専門・技術サービス業,30～34歳,28.62,108.54,451.98
2022,21,岐阜県,L,学術研究，専門・技術サービス業,35～39歳,28.78,100.59,445.95
2022,21,岐阜県,L,学術研究，専門・技術サービス業,40～44歳,31.32,101.4,477.24
2022,21,岐阜県,L,学術研究，専門・技術サービス業,45～49歳,34.14,118.52,528.2
2022,21,岐阜県,L,学術研究，専門・技術サービス業,50～54歳,38.7,160.43,624.83
2022,21,岐阜県,L,学術研究，専門・技術サービス業,55～59歳,41.9,167.7,670.5
2022,21,岐阜県,L,学術研究，専門・技術サービス業,60～64歳,40.29,61.91,545.39
2022,21,岐阜県,L,学術研究，専門・技術サービス業,65～69歳,32.94,62.26,457.54
2022,21,岐阜県,L,学術研究，専門・技術サービス業,70歳～,28.27,10.84,350.08
2022,21,岐阜県,M,宿泊業，飲食サービス業,年齢計,24.85,26.32,324.52
2022,21,岐阜県,M,宿泊業，飲食サービス業,～19歳,16.7,0.73,201.13
2022,21,岐阜県,M,宿泊業，飲食サービス業,20～24歳,19.16,10.54,240.46
2022,21,岐阜県,M,宿泊業，飲食サービス業,25～29歳,23.1,27.27,304.47
2022,21,岐阜県,M,宿泊業，飲食サービス業,30～34歳,22.22,26.68,293.32
2022,21,岐阜県,M,宿泊業，飲食サービス業,35～39歳,25.37,42.48,346.92
2022,21,岐阜県,M,宿泊業，飲食サービス業,40～44歳,28.7,40.16,384.56
2022,21,岐阜県,M,宿泊業，飲食サービス業,45～49歳,28.45,34.44,375.84
2022,21,岐阜県,M,宿泊業，飲食サービス業,50～54歳,26.33,27.08,343.04
2022,21,岐阜県,M,宿泊業，飲食サービス業,55～59歳,25.01,22.22,322.34
2022,21,岐阜県,M,宿泊業，飲食サービス業,60～64歳,25.8,41.92,351.52
2022,21,岐阜県,M,宿泊業，飲食サービス業,65～69歳,23.36,2.16,282.48
2022,21,岐阜県,M,宿泊業，飲食サービス業,70歳～,20.96,4.56,256.08
2022,21,岐阜県,N,生活関連サービス業，娯楽業,年齢計,25.76,34.1,343.22
2022,21,岐阜県,N,生活関連サービス業，娯楽業,～19歳,18.17,16.7,234.74
2022,21,岐阜県,N,生活関連サービス業，娯楽業,20～24歳,21.64,17.69,277.37
2022,21,岐阜県,N,生活関連サービス業，娯楽業,25～29歳,24.8,28.35,325.95
2022,21,岐阜県,N,生活関連サービス業，娯楽業,30～34歳,25.72,40.06,348.7
2022,21,岐阜県,N,生活関連サービス業，娯楽業,35～39歳,27.75,34.25,367.25
2022,21,岐阜県,N,生活関連サービス業，娯楽業,40～44歳,30.31,41.15,404.87
2022,21,岐阜県,N,生活関連サービス業，娯楽業,45～49歳,28.35,45.51,385.71
2022,21,岐阜県,N,生活関連サービス業，娯楽業,50～54歳,28.12,39.61,377.05
2022,21,岐阜県,N,生活関連サービス業，娯楽業,55～59歳,28.27,49.42,388.66
2022,21,岐阜県,N,生活関連サービス業，娯楽業,60～64歳,22.22,28.56,295.2
2022,21,岐阜県,N,生活関連サービス業，娯楽業,65～69歳,18.16,8.2,226.12
2022,21,岐阜県,N,生活関連サービス業，娯楽業,70歳～,17.49,8.61,218.49
2022,21,岐阜県,O,教育，学習支援業,年齢計,34.77,108.96,526.2
2022,21,岐阜県,O,教育，学習支援業,～19歳,-,-,-
2022,21,岐阜県,O,教育，学習支援業,20～24歳,21.71,41.28,301.8
2022,21,岐阜県,O,教育，学習支援業,25～29歳,25.1,61.42,362.62
2022,21,岐阜県,O,教育，学習支援業,30～34歳,28.08,87.3,424.26
2022,21,岐阜県,O,教育，学習支援業,35～39歳,33.4,87.45,488.25
2022,21,岐阜県,O,教育，学習支援業,40～44歳,40.41,123.63,608.55
2022,21,岐阜県,O,教育，学習支援業,45～49歳,37.23,118.26,565.02
2022,21,岐阜県,O,教育，学習支援業,50～54歳,42.34,158.3,666.38
2022,21,岐阜県,O,教育，学習支援業,55～59歳,41.97,168.34,671.98
2022,21,岐阜県,O,教育，学習支援業,60～64歳,37.31,118.51,566.23
2022,21,岐阜県,O,教育，学習支援業,65～69歳,33.71,91.36,495.88
2022,21,岐阜県,O,教育，学習支援業,70歳～,47.47,116.13,685.77
2022,21,岐阜県,P,医療，福祉,年齢計,30.46,96.45,461.97
2022,21,岐阜県,P,医療，福祉,～19歳,19.03,7.11,235.47
2022,21,岐阜県,P,医療，福祉,20～24歳,22.63,50.75,322.31
2022,21,岐阜県,P,医療，福祉,25～29歳,24.97,82.82,382.46
2022,21,岐阜県,P,医療，福祉,30～34歳,30.03,89.58,449.94
2022,21,岐阜県,P,医療，福祉,35～39歳,28.88,102.88,449.44
2022,21,岐阜県,P,医療，福祉,40～44歳,31.5,101.56,479.56
2022,21,岐阜県,P,医療，福祉,45～49歳,30.2,114.65,477.05
2022,21,岐阜県,P,医療，福祉,50～54歳,33.49,98.09,499.97
2022,21,岐阜県,P,医療，福祉,55～59歳,38.65,126.58,590.38
2022,21,岐阜県,P,医療，福祉,60～64歳,33.84,93.59,499.67
2022,21,岐阜県,P,医療，福祉,65～69歳,41.25,134.52,629.52
2022,21,岐阜県,P,医療，福祉,70歳～,21.41,34.28,291.2
2022,21,岐阜県,Q,複合サービス事業,年齢計,30.3,116.06,479.66
2022,21,岐阜県,Q,複合サービス事業,～19歳,17.22,0,206.64
2022,21,岐阜県,Q,複合サービス事業,20～24歳,21.38,83.76,340.32
2022,21,岐阜県,Q,複合サービス事業,25～29歳,21.74,84.12,345
2022,21,岐阜県,Q,複合サービス事業,30～34歳,27.75,94.7,427.7
2022,21,岐阜県,Q,複合サービス事業,35～39歳,31.08,128.38,501.34
2022,21,岐阜県,Q,複合サービス事業,40～44歳,30.48,128.74,494.5
2022,21,岐阜県,Q,複合サービス事業,45～49歳,35.57,143.61,570.45
2022,21,岐阜県,Q,複合サービス事業,50～54歳,36.91,135.17,578.09
2022,21,岐阜県,Q,複合サービス事業,55～59歳,40.02,153.12,633.36
2022,21,岐阜県,Q,複合サービス事業,60～64歳,27.34,96.23,424.31
2022,21,岐阜県,Q,複合サービス事業,65～69歳,25.08,30.51,331.47
2022,21,岐阜県,Q,複合サービス事業,70歳～,-,-,-
2022,21,岐阜県,R,サービス業（他に分類されないもの）,年齢計,28.54,47.39,389.87
2022,21,岐阜県,R,サービス業（他に分類されないもの）,～19歳,18.66,23.06,246.98
2022,21,岐阜県,R,サービス業（他に分類されないもの）,20～24歳,22.39,26.89,295.57
2022,21,岐阜県,R,サービス業（他に分類されないもの）,25～29歳,25.57,28.48,335.32
2022,21,岐阜県,R,サービス業（他に分類されないもの）,30～34歳,37.87,49.55,503.99
2022,21,岐阜県,R,サービス業（他に分類されないもの）,35～39歳,25.83,46.23,356.19
2022,21,岐阜県,R,サービス業（他に分類されないもの）,40～44歳,35.91,60.63,491.55
2022,21,岐阜県,R,サービス業（他に分類されないもの）,45～49歳,30.3,70.24,433.84
2022,21,岐阜県,R,サービス業（他に分類されないもの）,50～54歳,29.02,62.61,410.85
2022,21,岐阜県,R,サービス業（他に分類されないもの）,55～59歳,28.93,56.81,403.97
2022,21,岐阜県,R,サービス業（他に分類されないもの）,60～64歳,25.48,34.75,340.51
2022,21,岐阜県,R,サービス業（他に分類されないもの）,65～69歳,20.72,14.76,263.4
2022,21,岐阜県,R,サービス業（他に分類されないもの）,70歳～,18.16,6.14,224.06
2022,22,静岡県,C,鉱業，採石業，砂利採取業,年齢計,32.3,80.23,467.83
2022,22,静岡県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2022,22,静岡県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2022,22,静岡県,C,鉱業，採石業，砂利採取業,25～29歳,-,-,-
2022,22,静岡県,C,鉱業，採石業，砂利採取業,30～34歳,35.06,37.81,458.53
2022,22,静岡県,C,鉱業，採石業，砂利採取業,35～39歳,26.56,92.7,411.42
2022,22,静岡県,C,鉱業，採石業，砂利採取業,40～44歳,34.39,85.85,498.53
2022,22,静岡県,C,鉱業，採石業，砂利採取業,45～49歳,38.54,131.34,593.82
2022,22,静岡県,C,鉱業，採石業，砂利採取業,50～54歳,34.03,74.52,482.88
2022,22,静岡県,C,鉱業，採石業，砂利採取業,55～59歳,30.32,77.93,441.77
2022,22,静岡県,C,鉱業，採石業，砂利採取業,60～64歳,26.8,37.2,358.8
2022,22,静岡県,C,鉱業，採石業，砂利採取業,65～69歳,22.83,108.5,382.46
2022,22,静岡県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2022,22,静岡県,D,建設業,年齢計,27.9,83.43,418.23
2022,22,静岡県,D,建設業,～19歳,19.25,17.75,248.75
2022,22,静岡県,D,建設業,20～24歳,19.4,19.74,252.54
2022,22,静岡県,D,建設業,25～29歳,21.2,41.58,295.98
2022,22,静岡県,D,建設業,30～34歳,24.39,49.82,342.5
2022,22,静岡県,D,建設業,35～39歳,30.73,82.86,451.62
2022,22,静岡県,D,建設業,40～44歳,28.33,96.45,436.41
2022,22,静岡県,D,建設業,45～49歳,29.26,124.9,476.02
2022,22,静岡県,D,建設業,50～54歳,38.76,147.24,612.36
2022,22,静岡県,D,建設業,55～59歳,36.73,136.21,576.97
2022,22,静岡県,D,建設業,60～64歳,31.06,80.54,453.26
2022,22,静岡県,D,建設業,65～69歳,25.82,53.9,363.74
2022,22,静岡県,D,建設業,70歳～,24.18,58.67,348.83
2022,22,静岡県,E,製造業,年齢計,30.16,109.66,471.58
2022,22,静岡県,E,製造業,～19歳,19.22,17.33,247.97
2022,22,静岡県,E,製造業,20～24歳,20.35,52.05,296.25
2022,22,静岡県,E,製造業,25～29歳,23.13,75.93,353.49
2022,22,静岡県,E,製造業,30～34歳,26.43,86.56,403.72
2022,22,静岡県,E,製造業,35～39歳,30.1,116.76,477.96
2022,22,静岡県,E,製造業,40～44歳,31.26,118.81,493.93
2022,22,静岡県,E,製造業,45～49歳,35.39,141.2,565.88
2022,22,静岡県,E,製造業,50～54歳,35.59,142.47,569.55
2022,22,静岡県,E,製造業,55～59歳,37.46,150.48,600
2022,22,静岡県,E,製造業,60～64歳,28.01,87.38,423.5
2022,22,静岡県,E,製造業,65～69歳,22.63,41.92,313.48
2022,22,静岡県,E,製造業,70歳～,19.31,24.14,255.86
2022,22,静岡県,F,電気・ガス・熱供給・水道業,年齢計,42.12,143.37,648.81
2022,22,静岡県,F,電気・ガス・熱供給・水道業,～19歳,17.12,0,205.44
2022,22,静岡県,F,電気・ガス・熱供給・水道業,20～24歳,20.96,67.16,318.68
2022,22,静岡県,F,電気・ガス・熱供給・水道業,25～29歳,27.2,97.54,423.94
2022,22,静岡県,F,電気・ガス・熱供給・水道業,30～34歳,31.7,127.98,508.38
2022,22,静岡県,F,電気・ガス・熱供給・水道業,35～39歳,37.18,97.17,543.33
2022,22,静岡県,F,電気・ガス・熱供給・水道業,40～44歳,40.82,150,639.84
2022,22,静岡県,F,電気・ガス・熱供給・水道業,45～49歳,46.63,175.07,734.63
2022,22,静岡県,F,電気・ガス・熱供給・水道業,50～54歳,54.73,172.25,829.01
2022,22,静岡県,F,電気・ガス・熱供給・水道業,55～59歳,49.88,171.54,770.1
2022,22,静岡県,F,電気・ガス・熱供給・水道業,60～64歳,35.95,121.91,553.31
2022,22,静岡県,F,電気・ガス・熱供給・水道業,65～69歳,29.59,53.04,408.12
2022,22,静岡県,F,電気・ガス・熱供給・水道業,70歳～,24.88,0,298.56
2022,22,静岡県,G,情報通信業,年齢計,34.36,116.68,529
2022,22,静岡県,G,情報通信業,～19歳,18.61,21.37,244.69
2022,22,静岡県,G,情報通信業,20～24歳,22.16,43.85,309.77
2022,22,静岡県,G,情報通信業,25～29歳,24.67,83.04,379.08
2022,22,静岡県,G,情報通信業,30～34歳,28.33,100.4,440.36
2022,22,静岡県,G,情報通信業,35～39歳,30.41,106.57,471.49
2022,22,静岡県,G,情報通信業,40～44歳,36.59,125.5,564.58
2022,22,静岡県,G,情報通信業,45～49歳,40.73,129.79,618.55
2022,22,静岡県,G,情報通信業,50～54歳,43.12,164.99,682.43
2022,22,静岡県,G,情報通信業,55～59歳,45.78,180.81,730.17
2022,22,静岡県,G,情報通信業,60～64歳,32.65,71.92,463.72
2022,22,静岡県,G,情報通信業,65～69歳,50.6,3,610.2
2022,22,静岡県,G,情報通信業,70歳～,26,3,315
2022,22,静岡県,H,運輸業，郵便業,年齢計,26.45,63.72,381.12
2022,22,静岡県,H,運輸業，郵便業,～19歳,18.66,31.57,255.49
2022,22,静岡県,H,運輸業，郵便業,20～24歳,20.16,54.26,296.18
2022,22,静岡県,H,運輸業，郵便業,25～29歳,23.21,72.66,351.18
2022,22,静岡県,H,運輸業，郵便業,30～34歳,25.28,67.18,370.54
2022,22,静岡県,H,運輸業，郵便業,35～39歳,25.04,67.96,368.44
2022,22,静岡県,H,運輸業，郵便業,40～44歳,26.5,75.81,393.81
2022,22,静岡県,H,運輸業，郵便業,45～49歳,29.25,74.41,425.41
2022,22,静岡県,H,運輸業，郵便業,50～54歳,26.88,62.76,385.32
2022,22,静岡県,H,運輸業，郵便業,55～59歳,29.85,66.02,424.22
2022,22,静岡県,H,運輸業，郵便業,60～64歳,25.21,45.52,348.04
2022,22,静岡県,H,運輸業，郵便業,65～69歳,22.92,14.99,290.03
2022,22,静岡県,H,運輸業，郵便業,70歳～,20.46,12.41,257.93
2022,22,静岡県,I,卸売業，小売業,年齢計,28.47,77.45,419.09
2022,22,静岡県,I,卸売業，小売業,～19歳,18.33,13.78,233.74
2022,22,静岡県,I,卸売業，小売業,20～24歳,20.62,29.93,277.37
2022,22,静岡県,I,卸売業，小売業,25～29歳,23.35,59.26,339.46
2022,22,静岡県,I,卸売業，小売業,30～34歳,25.15,70.95,372.75
2022,22,静岡県,I,卸売業，小売業,35～39歳,29.51,91.05,445.17
2022,22,静岡県,I,卸売業，小売業,40～44歳,31,95.6,467.6
2022,22,静岡県,I,卸売業，小売業,45～49歳,32.24,92.06,478.94
2022,22,静岡県,I,卸売業，小売業,50～54歳,34.55,104.74,519.34
2022,22,静岡県,I,卸売業，小売業,55～59歳,32.7,98.11,490.51
2022,22,静岡県,I,卸売業，小売業,60～64歳,25.77,51.47,360.71
2022,22,静岡県,I,卸売業，小売業,65～69歳,20.85,27.15,277.35
2022,22,静岡県,I,卸売業，小売業,70歳～,17.22,2,208.64
2022,22,静岡県,J,金融業，保険業,年齢計,34.14,138.86,548.54
2022,22,静岡県,J,金融業，保険業,～19歳,15.88,24.51,215.07
2022,22,静岡県,J,金融業，保険業,20～24歳,22.47,61.17,330.81
2022,22,静岡県,J,金融業，保険業,25～29歳,26.52,113.78,432.02
2022,22,静岡県,J,金融業，保険業,30～34歳,29.31,121.64,473.36
2022,22,静岡県,J,金融業，保険業,35～39歳,35.99,147.76,579.64
2022,22,静岡県,J,金融業，保険業,40～44歳,36.64,158.07,597.75
2022,22,静岡県,J,金融業，保険業,45～49歳,37.02,162.14,606.38
2022,22,静岡県,J,金融業，保険業,50～54歳,40.82,187.94,677.78
2022,22,静岡県,J,金融業，保険業,55～59歳,40.99,169.35,661.23
2022,22,静岡県,J,金融業，保険業,60～64歳,25.83,53.72,363.68
2022,22,静岡県,J,金融業，保険業,65～69歳,36.03,101.83,534.19
2022,22,静岡県,J,金融業，保険業,70歳～,28.97,66,413.64
2022,22,静岡県,K,不動産業，物品賃貸業,年齢計,27.56,70.78,401.5
2022,22,静岡県,K,不動産業，物品賃貸業,～19歳,-,-,-
2022,22,静岡県,K,不動産業，物品賃貸業,20～24歳,21.69,40.99,301.27
2022,22,静岡県,K,不動産業，物品賃貸業,25～29歳,23.68,63.82,347.98
2022,22,静岡県,K,不動産業，物品賃貸業,30～34歳,25.27,72.79,376.03
2022,22,静岡県,K,不動産業，物品賃貸業,35～39歳,28.42,81.36,422.4
2022,22,静岡県,K,不動産業，物品賃貸業,40～44歳,31.36,104.43,480.75
2022,22,静岡県,K,不動産業，物品賃貸業,45～49歳,30.95,79.18,450.58
2022,22,静岡県,K,不動産業，物品賃貸業,50～54歳,31.59,95.21,474.29
2022,22,静岡県,K,不動産業，物品賃貸業,55～59歳,29.03,78.16,426.52
2022,22,静岡県,K,不動産業，物品賃貸業,60～64歳,25.28,30.96,334.32
2022,22,静岡県,K,不動産業，物品賃貸業,65～69歳,21.86,10.84,273.16
2022,22,静岡県,K,不動産業，物品賃貸業,70歳～,19.18,11.94,242.1
2022,22,静岡県,L,学術研究，専門・技術サービス業,年齢計,36.59,180.91,619.99
2022,22,静岡県,L,学術研究，専門・技術サービス業,～19歳,19.08,42.68,271.64
2022,22,静岡県,L,学術研究，専門・技術サービス業,20～24歳,22.77,71.93,345.17
2022,22,静岡県,L,学術研究，専門・技術サービス業,25～29歳,26.63,97.02,416.58
2022,22,静岡県,L,学術研究，専門・技術サービス業,30～34歳,33.04,164.95,561.43
2022,22,静岡県,L,学術研究，専門・技術サービス業,35～39歳,37.58,192.02,642.98
2022,22,静岡県,L,学術研究，専門・技術サービス業,40～44歳,37.5,209.37,659.37
2022,22,静岡県,L,学術研究，専門・技術サービス業,45～49歳,41.63,212.74,712.3
2022,22,静岡県,L,学術研究，専門・技術サービス業,50～54歳,43.67,231.29,755.33
2022,22,静岡県,L,学術研究，専門・技術サービス業,55～59歳,45.9,250.46,801.26
2022,22,静岡県,L,学術研究，専門・技術サービス業,60～64歳,30.59,132.29,499.37
2022,22,静岡県,L,学術研究，専門・技術サービス業,65～69歳,24.3,59.65,351.25
2022,22,静岡県,L,学術研究，専門・技術サービス業,70歳～,29.98,0,359.76
2022,22,静岡県,M,宿泊業，飲食サービス業,年齢計,24.14,24.95,314.63
2022,22,静岡県,M,宿泊業，飲食サービス業,～19歳,18.55,0.96,223.56
2022,22,静岡県,M,宿泊業，飲食サービス業,20～24歳,20.8,21.7,271.3
2022,22,静岡県,M,宿泊業，飲食サービス業,25～29歳,21.94,38.83,302.11
2022,22,静岡県,M,宿泊業，飲食サービス業,30～34歳,22.43,35.15,304.31
2022,22,静岡県,M,宿泊業，飲食サービス業,35～39歳,24.64,35.27,330.95
2022,22,静岡県,M,宿泊業，飲食サービス業,40～44歳,26.03,26.73,339.09
